ts_iso,symbol,last,high,low,volume,bid,ask,delta5s,trades5s,spread_avg,spread_max,vwap_session,vwap_rolling,vwap_active,cumulative_delta,vwap_s_std,vwap_s_up1,vwap_s_dn1,vwap_s_up2,vwap_s_dn2,vwap_r_std,vwap_r_up1,vwap_r_dn1,vwap_r_up2,vwap_r_dn2,spread_now,mid,pos_in_spread,range_1m,range_5m,pos_in_session
2025-08-27T21:29:10.0000000,ES SEP25,6484.25,6484.25,6484,21,6484.25,6484.25,41,37,0,0,6484.74634967123,6486.87168102688,6484.74634967123,142027,2.54651281935161,6487.29286249058,6482.19983685187,6489.83937530993,6479.65332403252,0.989960318417926,6487.8616413453,6485.88172070847,6488.85160166372,6484.89176039005,0,6484.25,0.5,1.25,4,0.555555555555556
2025-08-27T21:29:15.0000000,ES SEP25,6484.25,6484.5,6484.25,20,6484.25,6484.25,40,38,0,0,6484.74623339574,6486.86258181391,6484.74623339574,142067,2.54616376535341,6487.29239716109,6482.20006963039,6489.83856092645,6479.65390586503,0.999767190685031,6487.8623490046,6485.86281462323,6488.86211619528,6484.86304743254,0,6484.25,0.5,1.25,4,0.555555555555556
2025-08-27T21:29:20.0000000,ES SEP25,6484.25,6484.25,6484.25,1,6484.25,6484.25,2,2,0,0,6484.74622641067,6486.86046647912,6484.74622641067,142069,2.54614652413346,6487.2923729348,6482.20007988654,6489.83851945894,6479.6539333624,1.00131115043249,6487.86177762955,6485.85915532868,6488.86308877998,6484.85784417825,0,6484.25,0.5,1.25,4,0.555555555555556
2025-08-27T21:29:25.0000000,ES SEP25,6484,6484.25,6484,39,6484,6484,94,57,0,0,6484.74586270124,6486.84120952712,6484.74586270124,142163,2.54549526655527,6487.2913579678,6482.20036743469,6489.83685323435,6479.65487216813,1.02385608106605,6487.86506560818,6485.81735344605,6488.88892168925,6484.79349736498,0,6484,0.5,1.25,4,0.533333333333333
2025-08-27T21:29:30.0000000,ES SEP25,6484.25,6484.25,6484,19,6484.25,6484.25,22,21,0,0,6484.74570792312,6486.82685217695,6484.74570792312,142185,2.54517273241067,6487.29088065553,6482.20053519071,6489.83605338794,6479.65536245829,1.03610219020337,6487.86295436715,6485.79074998674,6488.89905655735,6484.75464779654,0,6484.25,0.5,1.25,4,0.555555555555556
2025-08-27T21:29:35.0000000,ES SEP25,6484.25,6484.25,6484.25,1,6484.25,6484.25,2,2,0,0,6484.74570095123,6486.82580815177,6484.74570095123,142187,2.54515551521459,6487.29085646645,6482.20054543602,6489.83601198166,6479.6553899208,1.03683634035771,6487.86264449213,6485.78897181141,6488.89948083249,6484.75213547106,0,6484.25,0.5,1.25,4,0.555555555555556
2025-08-27T21:29:40.0000000,ES SEP25,6484,6484.25,6484,4,6484,6484,8,8,0,0,6484.74566368985,6486.8238074334,6484.74566368985,142195,2.54508877351129,6487.29075246336,6482.20057491634,6489.83584123687,6479.65548614283,1.03909111342076,6487.86289854682,6485.78471631998,6488.90198966024,6484.74562520656,0,6484,0.5,1,4,0.533333333333333
2025-08-27T21:29:45.0000000,ES SEP25,6484,6484,6484,1,6484,6484,2,2,0,0,6484.7456532032,6486.82259812535,6484.7456532032,142197,2.54507241349119,6487.29072561669,6482.20058078971,6489.83579803018,6479.65550837622,1.03998888996155,6487.86258701531,6485.78260923538,6488.90257590527,6484.74262034542,0,6484,0.5,0.5,3.5,0.533333333333333
2025-08-27T21:29:50.0000000,ES SEP25,6484,6484.25,6484,2,6484,6484,4,4,0,0,6484.74563457464,6486.81959399821,6484.74563457464,142201,2.54503904469617,6487.29067361934,6482.20059552994,6489.83571266403,6479.65555648525,1.04312961923618,6487.86272361745,6485.77646437898,6488.90585323669,6484.73333475974,0,6484,0.5,0.5,3.5,0.533333333333333
2025-08-27T21:29:55.0000000,ES SEP25,6484.25,6484.25,6484,69,6484.25,6484.25,189,146,0,0,6484.74507331488,6486.78710494148,6484.74507331488,142390,2.54386895590501,6487.28894227079,6482.20120435898,6489.83281122669,6479.65733540307,1.07696472150656,6487.86406966299,6485.71014021998,6488.9410343845,6484.63317549847,0,6484.25,0.5,0.5,3.5,0.555555555555556
2025-08-27T21:30:00.0000000,ES SEP25,6484.5,6484.75,6484.5,69,6484.5,6484.5,87,74,0,0,6484.74491667369,6486.76053540585,6484.74491667369,142477,2.54264179594838,6487.28755846964,6482.20227487774,6489.83020026558,6479.65963308179,1.09741180725433,6487.85794721311,6485.6631235986,6488.95535902036,6484.56571179134,0,6484.5,0.5,0.75,3.5,0.577777777777778
2025-08-27T21:30:05.0000000,ES SEP25,6484.25,6484.5,6484.25,31,6484.25,6484.25,84,70,0,0,6484.74473766667,6486.74756586481,6484.74473766667,142561,2.54210329490761,6487.28684096157,6482.20263437176,6489.82894425648,6479.66053107685,1.10874101495381,6487.85630687977,6485.63882484986,6488.96504789472,6484.53008383491,0,6484.25,0.5,0.75,3.25,0.555555555555556
2025-08-27T21:30:10.0000000,ES SEP25,6484.25,6484.25,6484.25,46,6484.25,6484.25,72,56,0,0,6484.744418584,6486.72774839331,6484.744418584,142633,2.54131443515697,6487.28573301916,6482.20310414885,6489.82704745432,6479.66178971369,1.12659559743571,6487.85434399075,6485.60115279588,6488.98093958819,6484.47455719844,0,6484.25,0.5,0.75,3.25,0.555555555555556
2025-08-27T21:30:15.0000000,ES SEP25,6484.75,6484.75,6484.25,42,6484.75,6484.75,82,70,0,0,6484.7443237815,6486.71156242917,6484.7443237815,142715,2.54056951549045,6487.28489329699,6482.20375426601,6489.82546281248,6479.66318475052,1.13867434833448,6487.8502367775,6485.57288808083,6488.98891112584,6484.4342137325,0,6484.75,0.5,0.75,3.25,0.6
2025-08-27T21:30:20.0000000,ES SEP25,6484.5,6484.75,6484.5,16,6484.5,6484.5,32,18,0,0,6484.74428769561,6486.70560642024,6484.74428769561,142747,2.54028591025711,6487.28457360586,6482.20400178535,6489.82485951612,6479.66371587509,1.14265261024199,6487.84825903048,6485.56295380999,6488.99091164072,6484.42030119975,0,6484.5,0.5,0.75,3.25,0.577777777777778
2025-08-27T21:30:25.0000000,ES SEP25,6484.75,6485,6484.5,57,6484.75,6484.75,114,94,0,0,6484.74429225342,6486.68584567069,6484.74429225342,142861,2.5392722732746,6487.2835645267,6482.20501998015,6489.82283679997,6479.66574770688,1.15381357883663,6487.83965924952,6485.53203209185,6488.99347282836,6484.37821851301,0,6484.75,0.5,1,3.25,0.6
2025-08-27T21:30:30.0000000,ES SEP25,6485,6485.25,6484.75,60,6485,6485,120,112,0,0,6484.74450683935,6486.66886001442,6484.74450683935,142981,2.53821739070657,6487.28272423006,6482.20628944865,6489.82094162077,6479.66807205794,1.16026245298979,6487.82912246741,6485.50859756143,6488.9893849204,6484.34833510844,0,6485,0.5,1.25,3,0.622222222222222
2025-08-27T21:30:35.0000000,ES SEP25,6485.25,6485.25,6485,38,6485.25,6485.25,76,40,0,0,6484.74473109111,6486.65927152316,6484.74473109111,143057,2.53756179475942,6487.28229288587,6482.20716929635,6489.81985468063,6479.66960750159,1.16273516306805,6487.82200668623,6485.49653636009,6488.9847418493,6484.33380119702,0,6485.25,0.5,1.25,2.75,0.644444444444444
2025-08-27T21:30:40.0000000,ES SEP25,6485,6485.25,6485,16,6485,6485,34,27,0,0,6484.74480680717,6486.65500963389,6484.74480680717,143091,2.53728311103889,6487.28208991821,6482.20752369613,6489.81937302925,6479.67024058509,1.16408367265737,6487.81909330655,6485.49092596124,6488.98317697921,6484.32684228858,0,6485,0.5,1.25,2.75,0.622222222222222
2025-08-27T21:30:45.0000000,ES SEP25,6484.75,6485,6484.5,15,6484.75,6484.75,41,37,0,0,6484.74480789563,6486.65016202558,6484.74480789563,143132,2.53701720095992,6487.28182509659,6482.20779069467,6489.81884229755,6479.67077349371,1.16653042200673,6487.81669244758,6485.48363160357,6488.98322286959,6484.31710118156,0,6484.75,0.5,1.25,2.75,0.6
2025-08-27T21:30:50.0000000,ES SEP25,6484.25,6484.5,6484.25,24,6484.25,6484.25,41,32,0,0,6484.74466995386,6486.64089516304,6484.74466995386,143173,2.53660309595179,6487.28127304981,6482.20806685791,6489.81787614576,6479.67146376196,1.17328501750663,6487.81418018054,6485.46761014553,6488.98746519805,6484.29432512802,0,6484.25,0.5,1.25,2.75,0.555555555555556
2025-08-27T21:30:55.0000000,ES SEP25,6484.25,6484.25,6484.25,15,6484.25,6484.25,24,20,0,0,6484.74456633057,6486.62667822162,6484.74456633057,143197,2.53634750168456,6487.28091383225,6482.20821882889,6489.81726133394,6479.6718713272,1.17888294978086,6487.8055611714,6485.44779527184,6488.98444412118,6484.26891232206,0,6484.25,0.5,1,2.75,0.555555555555556
2025-08-27T21:31:00.0000000,ES SEP25,6484,6484.5,6483.75,76,6484,6484,152,114,0,0,6484.74386526604,6486.59497798792,6484.74386526604,143349,2.53509391361239,6487.27895917965,6482.20877135243,6489.81405309326,6479.67367743881,1.20487252804712,6487.79985051596,6485.39010545987,6489.00472304401,6484.18523293182,0,6484,0.5,1.5,3,0.533333333333333
2025-08-27T21:31:05.0000000,ES SEP25,6483.75,6484.25,6483.75,72,6483.75,6483.75,148,109,0,0,6484.74303523149,6486.54771065268,6484.74303523149,143497,2.53395705081185,6487.2769922823,6482.20907818067,6489.81094933311,6479.67512112986,1.23469451499207,6487.78240516767,6485.31301613769,6489.01709968266,6484.07832162269,0,6483.75,0.5,1.5,3,0.511111111111111
2025-08-27T21:31:10.0000000,ES SEP25,6483.5,6483.75,6483.5,67,6483.5,6483.5,130,109,0,0,6484.74195337483,6486.51474878442,6484.74195337483,143627,2.53302227777661,6487.2749756526,6482.20893109705,6489.80799793038,6479.67590881927,1.265999255947,6487.78074804037,6485.24874952848,6489.04674729632,6483.98275027253,0,6483.5,0.5,1.75,3,0.488888888888889
2025-08-27T21:31:15.0000000,ES SEP25,6483.75,6484,6483.5,48,6483.75,6483.75,96,80,0,0,6484.74129086718,6486.49308236807,6484.74129086718,143723,2.5323059328515,6487.27359680003,6482.20898493433,6489.80590273288,6479.67667900148,1.28418741840313,6487.77726978647,6485.20889494966,6489.06145720487,6483.92470753126,0,6483.75,0.5,1.75,3,0.511111111111111
2025-08-27T21:31:20.0000000,ES SEP25,6483.75,6483.75,6483.5,28,6483.75,6483.75,93,63,0,0,6484.74087235907,6486.48013457224,6484.74087235907,143816,2.5319015670989,6487.27277392617,6482.20897079197,6489.80467549327,6479.67706922487,1.29526413124345,6487.77539870348,6485.18487044099,6489.07066283472,6483.88960630975,0,6483.75,0.5,1.75,3,0.511111111111111
2025-08-27T21:31:25.0000000,ES SEP25,6483.25,6483.5,6483.25,48,6483.25,6483.25,60,37,0,0,6484.73993328237,6486.45422310755,6484.73993328237,143876,2.53131774087614,6487.27125102325,6482.20861554149,6489.80256876412,6479.67729780062,1.32005495460044,6487.77427806215,6485.13416815295,6489.09433301675,6483.81411319835,0,6483.25,0.5,2,3,0.466666666666667
2025-08-27T21:31:30.0000000,ES SEP25,6483,6483.25,6482.75,107,6483,6483,214,160,0,0,6484.73734941431,6486.39604231973,6484.73734941431,144090,2.53032470056392,6487.26767411488,6482.20702471375,6489.79799881544,6479.67670001319,1.38216896222797,6487.77821128196,6485.0138733575,6489.16038024419,6483.63170439528,0,6483,0.5,2.5,3.5,0.444444444444444
2025-08-27T21:31:35.0000000,ES SEP25,6482.75,6483.25,6482.75,57,6482.75,6482.75,113,92,0,0,6484.73591021925,6486.36359628648,6484.73591021925,144203,2.52984195712463,6487.26575217638,6482.20606826213,6489.7955941335,6479.676226305,1.41460723290271,6487.77820351939,6484.94898905358,6489.19281075229,6483.53438182068,0,6482.75,0.5,2.5,3.5,0.422222222222222
2025-08-27T21:31:40.0000000,ES SEP25,6482.75,6483,6482.75,4,6482.75,6482.75,8,8,0,0,6484.73580468617,6486.36122343181,6484.73580468617,144211,2.529811475389,6487.26561616155,6482.20599321078,6489.79542763694,6479.67618173539,1.41694261660057,6487.77816604842,6484.94428081521,6489.19510866502,6483.52733819861,0,6482.75,0.5,2.25,3.5,0.422222222222222
2025-08-27T21:31:45.0000000,ES SEP25,6482.75,6482.75,6482.75,74,6482.75,6482.75,148,116,0,0,6484.73376900735,6486.31999333639,6484.73376900735,144359,2.52931289815062,6487.2630819055,6482.2044561092,6489.79239480365,6479.67514321105,1.46005637070675,6487.7800497071,6484.85993696569,6489.24010607781,6483.39988059498,0,6482.75,0.5,1.75,3.5,0.422222222222222
2025-08-27T21:31:50.0000000,ES SEP25,6482.75,6483,6482.5,46,6482.75,6482.75,95,79,0,0,6484.73250568761,6486.29473376093,6484.73250568761,144454,2.52900261363927,6487.26150830125,6482.20350307398,6489.79051091489,6479.67450046034,1.48519254807649,6487.77992630901,6484.80954121285,6489.26511885708,6483.32434866478,0,6482.75,0.5,2,3.75,0.422222222222222
2025-08-27T21:31:55.0000000,ES SEP25,6482.25,6482.75,6482,190,6482.25,6482.25,385,249,0,0,6484.7262115166,6486.18287071395,6484.7262115166,144839,2.52866289448638,6487.25487441109,6482.19754862211,6489.78353730557,6479.66888572763,1.60431893330975,6487.78718964726,6484.57855178064,6489.39150858057,6482.97423284733,0,6482.25,0.5,2.5,4.25,0.377777777777778
2025-08-27T21:32:00.0000000,ES SEP25,6482.75,6482.75,6482.25,34,6482.75,6482.75,75,63,0,0,6484.72520598424,6486.16125525079,6484.72520598424,144914,2.52849547308746,6487.25370145733,6482.19671051115,6489.78219693041,6479.66821503806,1.62249971570511,6487.78375496649,6484.53875553508,6489.4062546822,6482.91625581938,0,6482.75,0.5,2.25,4.25,0.422222222222222
2025-08-27T21:32:05.0000000,ES SEP25,6482.5,6482.75,6482.5,40,6482.5,6482.5,65,51,0,0,6484.7240242125,6486.14003537735,6484.7240242125,144979,2.52829818155999,6487.25232239406,6482.19572603094,6489.78062057562,6479.66742784938,1.64082242822301,6487.78085780557,6484.49921294912,6489.42168023379,6482.8583905209,0,6482.5,0.5,2,4.25,0.4
2025-08-27T21:32:10.0000000,ES SEP25,6482.5,6482.5,6482.5,2,6482.5,6482.5,10,8,0,0,6484.72396285926,6486.13705508786,6484.72396285926,144989,2.52829028834097,6487.2522531476,6482.19567257092,6489.78054343594,6479.66738228258,1.64308667560109,6487.78014176346,6484.49396841226,6489.42322843906,6482.85088173666,0,6482.5,0.5,2,4.25,0.4
2025-08-27T21:32:15.0000000,ES SEP25,6482.5,6482.5,6482.25,28,6482.5,6482.5,57,49,0,0,6484.72307209729,6486.11417877259,6484.72307209729,145046,2.52820854337788,6487.25128064067,6482.19486355391,6489.77948918404,6479.66665501053,1.66121345741389,6487.77539223001,6484.45296531518,6489.43660568742,6482.79175185777,0,6482.5,0.5,1.75,4.25,0.4
2025-08-27T21:32:20.0000000,ES SEP25,6482.75,6482.75,6482.5,11,6482.75,6482.75,15,11,0,0,6484.7227602544,6486.10737749455,6484.7227602544,145061,2.52814365151389,6487.25090390591,6482.19461660288,6489.77904755742,6479.66647295137,1.66646148243154,6487.77383897698,6484.44091601212,6489.44030045942,6482.77445452969,0,6482.75,0.5,1.5,4.25,0.422222222222222
2025-08-27T21:32:25.0000000,ES SEP25,6482,6482.75,6482,35,6482,6482,70,46,0,0,6484.72156770884,6486.08714355948,6484.72156770884,145131,2.52811695399377,6487.24968466283,6482.19345075484,6489.77780161682,6479.66533380085,1.6852759124686,6487.77241947194,6484.40186764701,6489.45769538441,6482.71659173454,0,6482,0.5,1.25,4.25,0.355555555555556
2025-08-27T21:32:30.0000000,ES SEP25,6482,6482.25,6482,6,6482,6482,12,12,0,0,6484.72134960985,6486.08350528124,6484.72134960985,145143,2.52812624466845,6487.24947585452,6482.19322336518,6489.77760209919,6479.66509712051,1.68883385085495,6487.7723391321,6484.39467143039,6489.46117298295,6482.70583757954,0,6482,0.5,1.25,4.25,0.355555555555556
2025-08-27T21:32:35.0000000,ES SEP25,6482,6482.25,6481.75,107,6482,6482,214,178,0,0,6484.7173435508,6486.01915346989,6484.7173435508,145357,2.52841836408409,6487.24576191488,6482.18892518672,6489.77418027897,6479.66050682263,1.75101428568384,6487.77016775557,6484.26813918421,6489.52118204126,6482.51712489852,0,6482,0.5,1.25,4.25,0.355555555555556
2025-08-27T21:32:40.0000000,ES SEP25,6481.75,6482,6481.5,75,6481.75,6481.75,161,125,0,0,6484.71428489621,6485.97235409772,6484.71428489621,145518,2.52890817019319,6487.24319306641,6482.18537672602,6489.7721012366,6479.65646855583,1.79721453817316,6487.76956863589,6484.17513955955,6489.56678317407,6482.37792502137,0,6481.75,0.5,1.5,4.25,0.333333333333333
2025-08-27T21:32:45.0000000,ES SEP25,6482,6482,6481.75,15,6482,6482,20,16,0,0,6484.71370827379,6485.95945848374,6484.71370827379,145538,2.52896642846083,6487.24267470225,6482.18474184533,6489.77164113071,6479.65577541687,1.80961747784812,6487.76907596159,6484.14984100589,6489.57869343944,6482.34022352805,0,6482,0.5,1.5,4.25,0.355555555555556
2025-08-27T21:32:50.0000000,ES SEP25,6481.75,6482,6481.75,79,6481.75,6481.75,157,119,0,0,6484.71058495185,6485.91267971055,6484.71058495185,145695,2.52937199101789,6487.23995694286,6482.18121296083,6489.76932893388,6479.65184096981,1.85159942734991,6487.7642791379,6484.0610802832,6489.61587856525,6482.20948085585,0,6481.75,0.5,1.25,4.25,0.333333333333333
2025-08-27T21:32:55.0000000,ES SEP25,6482,6482,6481.75,5,6482,6482,10,10,0,0,6484.71039321987,6485.90970834522,6484.71039321987,145705,2.52939109037629,6487.23978431025,6482.1810021295,6489.76917540063,6479.65161103912,1.8541170778412,6487.76382542306,6484.05559126738,6489.6179425009,6482.20147418953,0,6482,0.5,1.25,4.25,0.355555555555556
2025-08-27T21:33:00.0000000,ES SEP25,6481.5,6482,6481.5,44,6481.5,6481.5,104,82,0,0,6484.7085562292,6485.88310398637,6484.7085562292,145809,2.52973237872591,6487.23828860792,6482.17882385047,6489.76802098665,6479.64909147174,1.878389993434,6487.7614939798,6484.00471399294,6489.63988397324,6482.1263239995,0,6481.5,0.5,1.25,4,0.311111111111111
2025-08-27T21:33:05.0000000,ES SEP25,6481.75,6482,6481.75,34,6481.75,6481.75,52,42,0,0,6484.70721594596,6485.86357431986,6484.70721594596,145861,2.52990406657391,6487.23712001254,6482.17731187939,6489.76702407911,6479.64740781281,1.89478512468899,6487.75835944455,6483.96878919517,6489.65314456924,6482.07400407048,0,6481.75,0.5,1.25,4,0.333333333333333
2025-08-27T21:33:10.0000000,ES SEP25,6481.5,6481.75,6481.5,12,6481.5,6481.5,25,21,0,0,6484.70670207905,6485.85615247226,6484.70670207905,145886,2.53001318991516,6487.23671526896,6482.17668888913,6489.76672845888,6479.64667569922,1.90157253721937,6487.75772500948,6483.95457993504,6489.6592975467,6482.05300739782,0,6481.5,0.5,1.25,3.75,0.311111111111111
2025-08-27T21:33:15.0000000,ES SEP25,6482.25,6482.25,6481.75,51,6482.25,6482.25,105,82,0,0,6484.70486933969,6485.82624063669,6484.70486933969,145991,2.53007894671758,6487.23494828641,6482.17479039297,6489.76502723312,6479.64471144625,1.92360092990314,6487.7498415666,6483.90263970679,6489.6734424965,6481.97903877689,0,6482.25,0.5,1.25,3.75,0.377777777777778
2025-08-27T21:33:20.0000000,ES SEP25,6482.25,6482.25,6482,30,6482.25,6482.25,59,44,0,0,6484.70382668547,6485.81078938778,6484.70382668547,146050,2.53008207703977,6487.23390876251,6482.17374460843,6489.76399083955,6479.64366253139,1.93419965825965,6487.74498904604,6483.87658972952,6489.6791887043,6481.94239007126,0,6482.25,0.5,1.25,3.75,0.377777777777778
2025-08-27T21:33:25.0000000,ES SEP25,6482.75,6482.75,6482.25,81,6482.75,6482.75,160,128,0,0,6484.70147741365,6485.774183504,6484.70147741365,146210,2.52966390325416,6487.2311413169,6482.17181351039,6489.76080522016,6479.64214960714,1.95354966696721,6487.72773317097,6483.82063383704,6489.68128283794,6481.86708417007,0,6482.75,0.5,1.25,3.75,0.422222222222222
2025-08-27T21:33:30.0000000,ES SEP25,6482.75,6483,6482.75,64,6482.75,6482.75,127,105,0,0,6484.69984352793,6485.74822792334,6484.69984352793,146337,2.52916040678339,6487.22900393472,6482.17068312115,6489.7581643415,6479.64152271437,1.96430760191823,6487.71253552526,6483.78392032143,6489.67684312718,6481.81961271951,0,6482.75,0.5,1.5,3.75,0.422222222222222
2025-08-27T21:33:35.0000000,ES SEP25,6482.5,6483,6482.5,41,6482.5,6482.5,97,69,0,0,6484.6987049911,6485.72959927139,6484.6987049911,146434,2.52890963149058,6487.22761462259,6482.16979535961,6489.75652425408,6479.64088572812,1.97322927782445,6487.70282854922,6483.75636999357,6489.67605782704,6481.78314071574,0,6482.5,0.5,1.5,3.75,0.4
2025-08-27T21:33:40.0000000,ES SEP25,6482.25,6482.75,6482.25,69,6482.25,6482.25,147,122,0,0,6484.69655641368,6485.69855396137,6484.69655641368,146581,2.5286876209799,6487.22524403466,6482.1678687927,6489.75393165564,6479.63918117172,1.9897883629551,6487.68834232432,6483.70876559841,6489.67813068728,6481.71897723546,0,6482.25,0.5,1.5,3.75,0.377777777777778
2025-08-27T21:33:45.0000000,ES SEP25,6482,6482.5,6482,107,6482,6482,193,111,0,0,6484.69286807552,6485.64642379678,6484.69286807552,146774,2.52868668401756,6487.22155475954,6482.1641813915,6489.75024144355,6479.63549470748,2.02113751738956,6487.66756131417,6483.62528627939,6489.68869883156,6481.604148762,0,6482,0.5,1.5,3.75,0.355555555555556
2025-08-27T21:33:50.0000000,ES SEP25,6481.75,6482,6481.75,39,6481.75,6481.75,76,69,0,0,6484.69134936631,6485.62562685838,6484.69134936631,146850,2.52887343172375,6487.22022279803,6482.16247593458,6489.74909622975,6479.63360250286,2.0352555047578,6487.66088236313,6483.59037135362,6489.69613786789,6481.55511584886,0,6481.75,0.5,1.5,3.75,0.333333333333333
2025-08-27T21:33:55.0000000,ES SEP25,6481.5,6481.75,6481.5,33,6481.5,6481.5,68,58,0,0,6484.68995326573,6485.60782624066,6484.68995326573,146918,2.52916296527116,6487.219116231,6482.16079030046,6489.74827919627,6479.63162733518,2.04835557897478,6487.65618181963,6483.55947066168,6489.7045373986,6481.51111508271,0,6481.5,0.5,1.5,3.75,0.311111111111111
2025-08-27T21:34:00.0000000,ES SEP25,6481.75,6482,6481.5,57,6481.75,6481.75,121,76,0,0,6484.6876739842,6485.57827584693,6484.6876739842,147039,2.52950625491919,6487.21718023912,6482.15816772928,6489.74668649404,6479.62866147436,2.06799540861015,6487.64627125554,6483.51028043832,6489.71426666415,6481.44228502971,0,6481.75,0.5,1.5,3.75,0.333333333333333
2025-08-27T21:34:05.0000000,ES SEP25,6482,6482,6482,35,6482,6482,62,49,0,0,6484.68639513121,6485.56108488503,6484.68639513121,147101,2.52958354282776,6487.21597867404,6482.15681158838,6489.74556221687,6479.62722804556,2.07782351486756,6487.6389083999,6483.48326137017,6489.71673191477,6481.4054378553,0,6482,0.5,1.5,3.75,0.355555555555556
2025-08-27T21:34:10.0000000,ES SEP25,6481.5,6481.75,6481.5,74,6481.5,6481.5,148,122,0,0,6484.68327651849,6485.52044004686,6484.68327651849,147249,2.53022322315961,6487.21349974165,6482.15305329533,6489.74372296481,6479.62283007218,2.10595346685329,6487.62639351371,6483.41448658001,6489.73234698057,6481.30853311315,0,6481.5,0.5,1.5,3.75,0.311111111111111
2025-08-27T21:34:15.0000000,ES SEP25,6481.25,6481.75,6481,133,6481.25,6481.25,266,204,0,0,6484.67723641162,6485.44450876966,6484.67723641162,147515,2.53193284467029,6487.20916925629,6482.14530356695,6489.74110210096,6479.61337072228,2.16177604056192,6487.60628481023,6483.2827327291,6489.76806085079,6481.12095668854,0,6481.25,0.5,2,4.25,0.288888888888889
2025-08-27T21:34:20.0000000,ES SEP25,6481.25,6481.5,6481,157,6481.25,6481.25,312,170,0,0,6484.66995734185,6485.35789718244,6484.66995734185,147827,2.53415912186174,6487.20411646371,6482.13579821998,6489.73827558557,6479.60163909812,2.22349363619402,6487.58139081863,6483.13440354624,6489.80488445482,6480.91090991005,0,6481.25,0.5,2,4.25,0.288888888888889
2025-08-27T21:34:25.0000000,ES SEP25,6481.75,6481.75,6481.5,72,6481.75,6481.75,144,122,0,0,6484.66703494475,6485.32261110411,6484.66703494475,147971,2.53465613735541,6487.2016910821,6482.13237880739,6489.73634721946,6479.59772267004,2.2433221501406,6487.56593325425,6483.07928895397,6489.80925540439,6480.83596680383,0,6481.75,0.5,2,4.25,0.333333333333333
2025-08-27T21:34:30.0000000,ES SEP25,6481.5,6481.75,6481.5,14,6481.5,6481.5,41,37,0,0,6484.66645159692,6485.31560417452,6484.66645159692,148012,2.53477118173038,6487.20122277865,6482.13168041519,6489.73599396038,6479.59690923346,2.24730338653873,6487.56290756106,6483.06830078798,6489.81021094759,6480.82099740144,0,6481.5,0.5,2,4.25,0.311111111111111
2025-08-27T21:34:35.0000000,ES SEP25,6481,6481.25,6481,30,6481,6481,47,35,0,0,6484.66499970735,6485.29922296026,6484.66499970735,148059,2.53528334999936,6487.20028305735,6482.12971635735,6489.73556640735,6479.59443300735,2.2584412286748,6487.55766418894,6483.04078173159,6489.81610541761,6480.78234050291,0,6481,0.5,1.75,4.25,0.266666666666667
2025-08-27T21:34:40.0000000,ES SEP25,6481.25,6481.5,6481.25,33,6481.25,6481.25,66,54,0,0,6484.66351536834,6485.28033525143,6484.66351536834,148125,2.53569341590753,6487.19920878425,6482.12782195244,6489.73490220016,6479.59212853653,2.26996597551797,6487.55030122695,6483.01036927591,6489.82026720247,6480.74040330039,0,6481.25,0.5,1.5,4.25,0.288888888888889
2025-08-27T21:34:45.0000000,ES SEP25,6481.25,6481.25,6481.25,6,6481.25,6481.25,16,16,0,0,6484.66323888079,6485.27691634362,6484.66323888079,148141,2.53577680736756,6487.19901568816,6482.12746207342,6489.73479249552,6479.59168526605,2.27212943137327,6487.54904577499,6483.00478691225,6489.82117520637,6480.73265748087,0,6481.25,0.5,1,4.25,0.288888888888889
2025-08-27T21:34:50.0000000,ES SEP25,6481.25,6481.25,6481,15,6481.25,6481.25,33,29,0,0,6484.66253098667,6485.2653555472,6484.66253098667,148174,2.5360080672157,6487.19853905388,6482.12652291945,6489.7345471211,6479.59051485224,2.28017149866872,6487.54552704587,6482.98518404853,6489.82569854453,6480.70501254986,0,6481.25,0.5,1,4.25,0.288888888888889
2025-08-27T21:34:55.0000000,ES SEP25,6481,6481.25,6481,48,6481,6481,94,73,0,0,6484.66021369769,6485.23998297624,6484.66021369769,148268,2.53682118600522,6487.1970348837,6482.12339251169,6489.7338560697,6479.58657132568,2.296432549816,6487.53641552606,6482.94355042643,6489.83284807587,6480.64711787661,0,6481,0.5,1,4.25,0.266666666666667
2025-08-27T21:35:00.0000000,ES SEP25,6481,6481.25,6481,53,6481,6481,107,86,0,0,6484.65765850765,6485.2120789995,6484.65765850765,148375,2.53771502612594,6487.19537353378,6482.11994348153,6489.73308855991,6479.5822284554,2.31392225784554,6487.52600125734,6482.89815674165,6489.83992351519,6480.5842344838,0,6481,0.5,1,4.25,0.266666666666667
2025-08-27T21:35:05.0000000,ES SEP25,6481.25,6481.25,6481,37,6481.25,6481.25,77,70,0,0,6484.65591839667,6485.19151541342,6484.65591839667,148452,2.53827878007331,6487.19419717675,6482.1176396166,6489.73247595682,6479.57936083653,2.32612648254229,6487.51764189596,6482.86538893087,6489.8437683785,6480.53926244833,0,6481.25,0.5,0.75,4.25,0.288888888888889
2025-08-27T21:35:10.0000000,ES SEP25,6481.5,6481.5,6481,32,6481.5,6481.5,55,40,0,0,6484.65448665293,6485.17443102456,6484.65448665293,148507,2.53866852711523,6487.19315518005,6482.11581812582,6489.73182370716,6479.5771495987,2.3361526217967,6487.51058364635,6482.83827840276,6489.84673626815,6480.50212578096,0,6481.5,0.5,0.75,4.25,0.311111111111111
